Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
400 Block of Clayton  Street,San Francisco,CA,94117,12/02/2004,Haight Ashbury,"(37.7712085360788, -122.448794635884)"
1200 Block of 24th  Avenue,San Francisco,CA,94122,12/01/2004,Sunset/Parkside,"(37.7642708680335, -122.482479459713)"
2600 Block of Franklin  Street,San Francisco,CA,94123,11/22/2004,Marina,"(37.7988009215792, -122.425787869735)"
1500 Block of Kirkwood  Avene,San Francisco,CA,94122,11/22/2004,Bayview Hunters Point,"(37.7374861948799, -122.388879303197)"
400 Block of Hyde  Street,San Francisco,CA,94109,11/19/2004,Tenderloin,"(37.7849036813417, -122.416234049397)"
0 Block of Collingwood,San Francisco,CA,94114,11/19/2004,Castro/Upper Market,"(37.7614765845905, -122.436246937479)"
300 Block of Madison  Street,San Francisco,CA,94134,11/19/2004,Excelsior,"(37.7247798068558, -122.422160420923)"
300 Block of Upper Terrace,San Francisco,CA,94117,11/19/2004,Haight Ashbury,"(37.7627604262272, -122.44601654667)"
200 Block of Webster  Street,San Francisco,CA,94117,11/19/2004,Hayes Valley,"(37.7725459115346, -122.42891857916)"
2600 Block of Irving  Street,San Francisco,CA,94122,11/19/2004,Sunset/Parkside,"(37.7632153266648, -122.48623849347)"
2100 Block of Green  Street,San Francisco,CA,94123,11/17/2004,Marina,"(37.7962082236468, -122.434468900495)"
700 Block of 37th  Avenue,San Francisco,CA,94121,11/17/2004,Outer Richmond,"(37.7747788922105, -122.497319813452)"
700 Block of Baker  Street,San Francisco,CA,94115,11/15/2004,Western Addition,"(37.7778451296414, -122.44170358894)"
100 Block of Leese  Street,San Francisco,CA,94110,11/15/2004,Bernal Heights,"(37.7355914210965, -122.42285826931)"
0 Block of Perego   Terrace,San Francisco,CA,94131,11/15/2004,Twin Peaks,"(37.7504497936008, -122.444702072227)"
200 Block of States  Street,San Francisco,CA,94114,11/12/2004,Castro/Upper Market,"(37.7635175550195, -122.439036580628)"
2100 Block of Mason  Street,San Francisco,CA,94133,11/12/2004,North Beach,"(37.803303185931, -122.413060207568)"
400 Block of 27th  Avenue,San Francisco,CA,94121,11/10/2004,Outer Richmond,"(37.780955361604, -122.487018003269)"
1800 Block of 21st  Avenue,San Francisco,CA,94122,11/09/2004,Sunset/Parkside,"(37.7532107930902, -122.478619949841)"
100 Block of Germania  Street,San Francisco,CA,94117,11/08/2004,Hayes Valley,"(37.7706593175979, -122.431000063178)"
1500 Block of Haight  Street,San Francisco,CA,94117,11/08/2004,Haight Ashbury,"(37.769956962431, -122.447767291629)"
5800 Block of California  Street,San Francisco,CA,94121,11/04/2004,Outer Richmond,"(37.7841558192855, -122.480192061422)"
1300 Block of Utah  Street,San Francisco,CA,94110,11/04/2004,Mission,"(37.7524211883846, -122.405338378316)"
100 Block of 23rd  Avenue,San Francisco,CA,94121,11/03/2004,Outer Richmond,"(37.7849037766176, -122.483006489425)"
2600 Block of Lake  Street,San Francisco,CA,94121,11/02/2004,Seacliff,"(37.7855754631741, -122.487709591341)"
100 Block of Stanyan  Street,San Francisco,CA,94118,11/01/2004,Lone Mountain/USF,"(37.7793969766625, -122.455628072409)"
2900 Block of San Bruno  Avenue,San Francisco,CA,94134,10/29/2004,Portola,"(37.7246183483167, -122.402420149937)"
2500 Block of Cabrillo  Street,San Francisco,CA,94121,10/27/2004,Outer Richmond,"(37.7743084136335, -122.485928979853)"
2000 Block of 18th  Avenue,San Francisco,CA,94116,10/27/2004,Inner Sunset,"(37.7496277193848, -122.475012676296)"
3300 Block of Cesar Chavez  Avenue,San Francisco,CA,94110,10/27/2004,Bernal Heights,"(37.7480783043252, -122.41703818925)"
700 Block of 45th  Avenue,San Francisco,CA,94121,10/26/2004,Outer Richmond,"(37.7743867422015, -122.505884721474)"
400 Block of 18th  Avenue,San Francisco,CA,94121,10/25/2004,Outer Richmond,"(37.779475579692, -122.477100790942)"
300 Block of Madison  Street,San Francisco,CA,94134,10/22/2004,Excelsior,"(37.7247798068558, -122.422160420923)"
100 Block of Webster  Street,San Francisco,CA,94117,10/21/2004,Hayes Valley,"(37.7716252230845, -122.428592749196)"
4500 Block of Lincoln  Way,San Francisco,CA,94121,10/15/2004,Sunset/Parkside,"(37.7640549471816, -122.506721121622)"
2300 Block of Bryant  Street,San Francisco,CA,94110,10/15/2004,Mission,"(37.7567981603648, -122.409455250509)"
2200 Block of Clement  Street,San Francisco,CA,94121,10/15/2004,Outer Richmond,"(37.7820443505336, -122.48326578536)"
800 Block of Page  Street,San Francisco,CA,94104,10/14/2004,Haight Ashbury,"(37.7725733985017, -122.434753378412)"
700 Block of Dolores  Street,San Francisco,CA,94110,10/14/2004,Mission,"(37.7578375929633, -122.425585856126)"
3200 Block of 17th  Street,San Francisco,CA,94110,10/13/2004,Mission,"(37.7635887634278, -122.417913861674)"
1700 Block of Anza  Street,San Francisco,CA,94118,10/13/2004,Inner Richmond,"(37.7790247033927, -122.466824985157)"
100 Block of Sanchez  Street,San Francisco,CA,94114,10/12/2004,Castro/Upper Market,"(37.7663920950399, -122.431145126274)"
1100 Block of Pine  Street,San Francisco,CA,94109,10/12/2004,Nob Hill,"(37.7902802862204, -122.414916876041)"
100 Block of Seal Rock  Drive,San Francisco,CA,94121,10/12/2004,Lincoln Park,"(37.7807287078777, -122.508889613268)"
100 Block of Nueva  Avenue,San Francisco,CA,94134,10/12/2004,Bayview Hunters Point,"(37.71208668049, -122.396936931544)"
200 Block of Guerrero  Street,San Francisco,CA,94103,10/06/2004,Mission,"(37.7671990410417, -122.424452084359)"
400 Block of Roosevelt  Way,San Francisco,CA,94114,10/06/2004,Castro/Upper Market,"(37.7635151606925, -122.443354354164)"
300 Block of Crestlake  Drive,San Francisco,CA,94132,10/06/2004,Sunset/Parkside,"(37.7351538047353, -122.487187677231)"
3600 Block of Taraval  Street,San Francisco,CA,94116,10/05/2004,Sunset/Parkside,"(37.7416856074542, -122.50515177852)"
1800 Block of 21st  Avenue,San Francisco,CA,94122,10/05/2004,Sunset/Parkside,"(37.7532107930902, -122.478619949841)"
300 Block of Union  Street,San Francisco,CA,94133,10/05/2004,North Beach,"(37.8008298855081, -122.405621076075)"
400 Block of Main  Street,San Francisco,CA,94105,10/04/2004,Financial District/South Beach,"(37.7875552151883, -122.389500244236)"
700 Block of Grove  Street,San Francisco,CA,94102,10/04/2004,Hayes Valley,"(37.7769836061439, -122.429190836003)"
1300 Block of Francisco  Street,San Francisco,CA,94123,10/04/2004,Marina,"(37.8028401168929, -122.427376896078)"
700 Block of York  Street,San Francisco,CA,94110,10/04/2004,Mission,"(37.7598991681527, -122.408899306309)"
200 Block of Diamond  Street,San Francisco,CA,94114,09/30/2004,Castro/Upper Market,"(37.7583529496172, -122.437031438772)"
600 Block of South Van Ness  Avenue,San Francisco,CA,94110,09/30/2004,Mission,"(37.7627737267925, -122.417186682986)"
0 Block of Southwood  Drive,San Francisco,CA,94112,09/29/2004,West of Twin Peaks,"(37.7256942108279, -122.45681963075)"
3100 Block of 25th  Street,San Francisco,CA,94110,09/28/2004,Mission,"(37.7510716059768, -122.412034644666)"
1300 Block of Guerrero  Street,San Francisco,CA,94110,09/27/2004,Mission,"(37.7495652203539, -122.422767131881)"
400 Block of Shields  Street,San Francisco,CA,94132,09/21/2004,Oceanview/Merced/Ingleside,"(37.7178542497525, -122.466685439366)"
100 Block of Palm  Avenue,San Francisco,CA,94118,09/20/2004,Presidio Heights,"(37.7825976746767, -122.45775884165)"
100 Block of Palm  Avenue,San Francisco,CA,94118,09/20/2004,Presidio Heights,"(37.7825976746767, -122.45775884165)"
1400 Block of Shotwell  Street,San Francisco,CA,94110,09/20/2004,Bernal Heights,"(37.7453013674043, -122.414875964997)"
2400 Block of 24th  Street,San Francisco,CA,94110,09/17/2004,Mission,"(37.7530951178014, -122.403879225798)"
100 Block of Russ  Street,San Francisco,CA,94103,09/16/2004,South of Market,"(37.7782835911139, -122.407449015525)"
2400 Block of Clement  Street,San Francisco,CA,94121,09/15/2004,Outer Richmond,"(37.7820548865539, -122.485413927273)"
1900 Block of 10th  Avenue,San Francisco,CA,94116,09/15/2004,Inner Sunset,"(37.7518681822315, -122.466603754357)"
800 Block of Steiner  Street,San Francisco,CA,94117,09/15/2004,Hayes Valley,"(37.7770289524208, -122.433055293804)"
1300 Block of 15th  Avenue,San Francisco,CA,94122,09/14/2004,Inner Sunset,"(37.7628245148855, -122.47265551614)"
3300 Block of Anza  Street,San Francisco,CA,94121,09/14/2004,Outer Richmond,"(37.7781352335859, -122.484056373021)"
400 Block of Kirkham  Street,San Francisco,CA,94122,09/10/2004,Inner Sunset,"(37.7602801684841, -122.465511904243)"
200 Block of Naples  Street,San Francisco,CA,94112,09/10/2004,Excelsior,"(37.7247649645551, -122.428320156555)"
1900 Block of Geneva  Avenue,San Francisco,CA,94134,09/09/2004,Visitacion Valley,"(37.7089305735686, -122.421898533039)"
2700 Block of Greenwich  Street,San Francisco,CA,94123,09/09/2004,Marina,"(37.7977403336312, -122.444950921536)"
1900 Block of Rivera  Street,San Francisco,CA,94116,09/08/2004,Sunset/Parkside,"(37.7462284667766, -122.487195861732)"
1500 Block of Grove  Street,San Francisco,CA,94117,09/08/2004,Lone Mountain/USF,"(37.7754543456534, -122.442133697995)"
900 Block of Harrison  Street,San Francisco,CA,94107,09/07/2004,South of Market,"(37.7779633242939, -122.40329422162)"
2600 Block of 21st  Street,San Francisco,CA,94110,09/02/2004,Mission,"(37.7576232172433, -122.408197661636)"
1300 Block of Kearny  Street,San Francisco,CA,94133,09/01/2004,North Beach,"(37.8003589312825, -122.405997320789)"
200 Block of Williams  Avenue,San Francisco,CA,94124,09/01/2004,Bayview Hunters Point,"(37.7301550495558, -122.398510211757)"
800 Block of 33rd  Avenue,San Francisco,CA,94121,08/30/2004,Outer Richmond,"(37.773114859964, -122.492763023089)"
700 Block of 37th  Avenue,San Francisco,CA,94121,08/30/2004,Outer Richmond,"(37.7747788922105, -122.497319813452)"
200 Block of Cole  Street,San Francisco,CA,94117,08/30/2004,Lone Mountain/USF,"(37.7728501526084, -122.45081186612)"
6200 Block of Geary  Boulevard,San Francisco,CA,94121,08/27/2004,Outer Richmond,"(37.7798950898852, -122.48633674033)"
1300 Block of 15th  Avenue,San Francisco,CA,94122,08/27/2004,Inner Sunset,"(37.7628245148855, -122.47265551614)"
0 Block of Elizabeth  Street,San Francisco,CA,94110,08/26/2004,Mission,"(37.7527620710783, -122.422222541756)"
1000 Block of Howard  Street,San Francisco,CA,94103,08/26/2004,South of Market,"(37.7782352179377, -122.409158691287)"
1800 Block of 21st  Avenue,San Francisco,CA,94122,08/25/2004,Sunset/Parkside,"(37.7532107930902, -122.478619949841)"
3800 Block of 18th  Street,San Francisco,CA,94114,08/25/2004,Castro/Upper Market,"(37.7611677619009, -122.42945856848)"
2100 Block of Green  Street,San Francisco,CA,94123,08/24/2004,Marina,"(37.7962082236468, -122.434468900495)"
1400 Block of Funston  Avenue,San Francisco,CA,94122,08/24/2004,Inner Sunset,"(37.7610522287242, -122.470468864945)"
1800 Block of Chestnut  Street,San Francisco,CA,94123,08/23/2004,Marina,"(37.8010769365454, -122.433769037538)"
800 Block of Guerrero  Street,San Francisco,CA,94110,08/23/2004,Mission,"(37.7571585282703, -122.42348308604)"
1500 Block of Haight  Street,San Francisco,CA,94117,08/20/2004,Haight Ashbury,"(37.769956962431, -122.447767291629)"
600 Block of Peralta  Avenue,San Francisco,CA,94110,08/19/2004,Bernal Heights,"(37.7418029216023, -122.408751692044)"
400 Block of 28th   Avenue,San Francisco,CA,941,08/19/2004,Outer Richmond,"(37.7809139568145, -122.48794636979)"
400 Block of 28th  Avenue,San Francisco,CA,94121,08/19/2004,Outer Richmond,"(37.7809139568145, -122.48794636979)"
0 Block of Douglass  Street,San Francisco,CA,94114,08/19/2004,Castro/Upper Market,"(37.7628531695983, -122.439619555263)"
0 Block of Jansen  Street,San Francisco,CA,94133,08/18/2004,Russian Hill,"(37.8022493111243, -122.413834219537)"
3100 Block of Divisadero  Street,San Francisco,CA,94123,08/17/2004,Marina,"(37.7985472795553, -122.442626246901)"
3100 Block of Divisadero  Street,San Francisco,CA,94123,08/17/2004,Marina,"(37.7985472795553, -122.442626246901)"
1300 Block of Fulton  Street,San Francisco,CA,94117,08/16/2004,Western Addition,"(37.776804186216, -122.439021582559)"
0 Block of Douglass  Street,San Francisco,CA,94114,08/11/2004,Castro/Upper Market,"(37.7628531695983, -122.439619555263)"
300 Block of Hale  Street,San Francisco,CA,94134,08/06/2004,Portola,"(37.7310872457914, -122.411773650825)"
600 Block of 2nd  Avenue,San Francisco,CA,94118,08/06/2004,Inner Richmond,"(37.7764949767308, -122.459725742966)"
1100 Block of Guerrero  Street,San Francisco,CA,94110,08/06/2004,Mission,"(37.752376434195, -122.422801886336)"
1900 Block of Ocean  Avenue,San Francisco,CA,94127,08/06/2004,West of Twin Peaks,"(37.7257598545058, -122.463278950668)"
2700 Block of Octavia  Street,San Francisco,CA,94123,08/05/2004,Marina,"(37.7974498739928, -122.428888037666)"
1600 Block of Fulton  Street,San Francisco,CA,94117,08/04/2004,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
2000 Block of 47th  Avenue,San Francisco,CA,94116,08/04/2004,Sunset/Parkside,"(37.7482566371137, -122.506083720999)"
900 Block of Chenery  Street,San Francisco,CA,94131,08/04/2004,Glen Park,"(37.7351922570864, -122.437219332961)"
1000 Block of Fell  Street,San Francisco,CA,94117,08/03/2004,Hayes Valley,"(37.7743219498944, -122.435106880888)"
2100 Block of Bayshore  Boulevard,San Francisco,CA,94134,08/03/2004,Visitacion Valley,"(37.7125905954751, -122.401535804404)"
300 Block of Hanover  Street,San Francisco,CA,94112,07/28/2004,Excelsior,"(37.7090027055187, -122.44378121801)"
1400 Block of Clayton  Street,San Francisco,CA,94114,07/27/2004,Castro/Upper Market,"(37.7585455692466, -122.44527073621)"
1700 Block of Anza  Street,San Francisco,CA,94118,07/23/2004,Inner Richmond,"(37.7790247033927, -122.466824985157)"
700 Block of Church  Street,San Francisco,CA,94114,07/23/2004,Castro/Upper Market,"(37.758485499338, -122.428157223118)"
200 Block of Lake Merce  Hill,San Francisco,CA,94132,07/21/2004,Lakeshore,"(37.713043783619, -122.483644014027)"
100 Block of Webster  Street,San Francisco,CA,94117,07/21/2004,Hayes Valley,"(37.7716252230845, -122.428592749196)"
0 Block of Rondel Place,San Francisco,CA,94103,07/16/2004,Mission,"(37.7643357811617, -122.421249543002)"
100 Block of Leese  Street,San Francisco,CA,94110,07/14/2004,Bernal Heights,"(37.7355914210965, -122.42285826931)"
20600 Block of Brazil  Avenue,San Francisco,CA,94112,07/13/2004,Excelsior,"(37.7236940385452, -122.43286746982)"
1900 Block of Golden Gate  Avenue,San Francisco,CA,94115,07/12/2004,Lone Mountain/USF,"(37.7781401612103, -122.442675249733)"
1000 Block of Jackson  Street,San Francisco,CA,94133,07/12/2004,Nob Hill,"(37.7953317667192, -122.411706572879)"
200 Block of Williams  Avenue,San Francisco,CA,94124,07/09/2004,Bayview Hunters Point,"(37.7301550495558, -122.398510211757)"
400 Block of Chenery  Street,San Francisco,CA,94131,07/09/2004,Glen Park,"(37.7360161970608, -122.429655361136)"
1900 Block of Taraval  Street,San Francisco,CA,94116,07/08/2004,Sunset/Parkside,"(37.74250045129, -122.486938358302)"
700 Block of Rolph  Street,San Francisco,CA,94112,07/08/2004,Excelsior,"(37.7118551161853, -122.431001018992)"
600 Block of Judah  Street,San Francisco,CA,94122,07/08/2004,Inner Sunset,"(37.7621453849829, -122.46886198978)"
1400 Block of 28th  Avenue,San Francisco,CA,94122,07/08/2004,Sunset/Parkside,"(37.7603380935527, -122.486644850677)"
1000 Block of Howard  Street,San Francisco,CA,94103,07/07/2004,South of Market,"(37.7782352179377, -122.409158691287)"
1500 Block of Masonic  Avenue,San Francisco,CA,94117,07/07/2004,Haight Ashbury,"(37.7662133234467, -122.444342777432)"
2300 Block of 45th  Avenue,San Francisco,CA,94116,07/06/2004,Sunset/Parkside,"(37.742748665915, -122.503683862813)"
300 Block of Lake  Street,San Francisco,CA,94118,07/02/2004,Inner Richmond,"(37.7866899708408, -122.463078471875)"
400 Block of Vermont  Street,San Francisco,CA,94107,07/01/2004,Potrero Hill,"(37.7640272818151, -122.404365369809)"
700 Block of Hampshire  Street,San Francisco,CA,94110,07/01/2004,Potrero Hill,"(37.7599572845363, -122.407933088947)"
700 Block of Panorama  Drive,San Francisco,CA,94131,07/01/2004,Twin Peaks,"(37.7534063007275, -122.454061829425)"
100 Block of Raymond  Avenue,San Francisco,CA,94134,06/30/2004,Visitacion Valley,"(37.7128759355621, -122.40616384708)"
1200 Block of 19th  Street,San Francisco,CA,94107,06/29/2004,Potrero Hill,"(37.7614423682227, -122.394961069428)"
0 Block of Cumberland  Street,San Francisco,CA,94110,06/29/2004,Mission,"(37.7590420499545, -122.424722931348)"
1000 Block of Pennsylvania  Avenue,San Francisco,CA,94107,06/28/2004,Potrero Hill,"(37.7533558098341, -122.392786576197)"
100 Block of Clipper  Street,San Francisco,CA,94114,06/25/2004,Noe Valley,"(37.7491720323617, -122.428306014024)"
2000 Block of Great Highway,San Francisco,CA,94116,06/24/2004,Sunset/Parkside,"(37.7481854814415, -122.507749424333)"
2000 Block of Fell  Street,San Francisco,CA,94117,06/24/2004,Lone Mountain/USF,"(37.7723159260702, -122.45162203942)"
400 Block of Waller  Street,San Francisco,CA,94117,06/24/2004,Hayes Valley,"(37.7711232915845, -122.431093525942)"
700 Block of 37th  Avenue,San Francisco,CA,94121,06/24/2004,Outer Richmond,"(37.7747788922105, -122.497319813452)"
0 Block of Rico  Way,San Francisco,CA,94123,06/22/2004,Marina,"(37.8049162174216, -122.439357684167)"
1500 Block of Sanchez  Street,San Francisco,CA,94131,06/22/2004,Noe Valley,"(37.7447601280916, -122.429067042498)"
0 Block of Miramar  Avenue,San Francisco,CA,94112,06/21/2004,Oceanview/Merced/Ingleside,"(37.7191297290108, -122.458100917628)"
100 Block of Huntington  Drive,San Francisco,CA,94132,06/21/2004,Sunset/Parkside,"(37.7320790998797, -122.495825234216)"
200 Block of Gates  Street,San Francisco,CA,94110,06/21/2004,Bernal Heights,"(37.7395998439239, -122.413916252508)"
2700 Block of 43rd  Avenue,San Francisco,CA,94116,06/21/2004,Sunset/Parkside,"(37.7357567885778, -122.500906978815)"
700 Block of Judah  Street,San Francisco,CA,94122,06/18/2004,Inner Sunset,"(37.7619145209667, -122.46992295737)"
3000 Block of Webster  Street,San Francisco,CA,94123,06/17/2004,Marina,"(37.798471810118, -122.434014602699)"
500 Block of Monterey  Boulevard,San Francisco,CA,94127,06/15/2004,West of Twin Peaks,"(37.7314536966231, -122.446934840818)"
1400 Block of Noe  Street,San Francisco,CA,94131,06/15/2004,Noe Valley,"(37.7462242926231, -122.431437413298)"
1800 Block of Beach  Street,San Francisco,CA,94123,06/14/2004,Marina,"(37.8042140229556, -122.438640618961)"
500 Block of 2nd  Avenue,San Francisco,CA,94118,06/14/2004,Inner Richmond,"(37.7783530610272, -122.459861681329)"
500 Block of 2nd   Avenue,San Francisco,CA,94118,06/14/2004,Inner Richmond,"(37.7783530610272, -122.459861681329)"
300 Block of Mississippi  Street,San Francisco,CA,94107,06/11/2004,Potrero Hill,"(37.7620605491221, -122.394465571652)"
300 Block of Mississippi  Street,San Francisco,CA,94107,06/11/2004,Potrero Hill,"(37.7620605491221, -122.394465571652)"
100 Block of Steiner  Street,San Francisco,CA,94117,06/11/2004,Haight Ashbury,"(37.7702592339846, -122.43183229937)"
600 Block of 36th  Avenue,San Francisco,CA,94121,06/10/2004,Outer Richmond,"(37.7766988430692, -122.496249980361)"
2300 Block of 16th  Avenue,San Francisco,CA,94116,06/10/2004,West of Twin Peaks,"(37.7435550510308, -122.472573338877)"
300 Block of Hanover  Street,San Francisco,CA,94112,06/09/2004,Excelsior,"(37.7089016852955, -122.443726889342)"
100 Block of Ellert  Street,San Francisco,CA,94110,06/09/2004,Bernal Heights,"(37.7384112559398, -122.417199146545)"
500 Block of Noe  Street,San Francisco,CA,94114,06/09/2004,Castro/Upper Market,"(37.7606266756632, -122.432685653986)"
0 Block of Winfield  Street,San Francisco,CA,94110,06/09/2004,Bernal Heights,"(37.7445134946522, -122.4173657937)"
4100 Block of Lincoln Way,San Francisco,CA,94122,06/07/2004,Sunset/Parkside,"(37.7642424997983, -122.50243145567)"
4100 Block of Lincoln Way,San Francisco,CA,94122,06/07/2004,Sunset/Parkside,"(37.7642424997983, -122.50243145567)"
0 Block of Bridgeview  Drive,San Francisco,CA,94124,06/07/2004,Bayview Hunters Point,"(37.734797398716, -122.394489811541)"
800 Block of Alabama  Street,San Francisco,CA,94110,06/07/2004,Mission,"(37.7582802525125, -122.411571084248)"
200 Block of 2nd  Avenue,San Francisco,CA,94118,06/04/2004,Inner Richmond,"(37.7840744656243, -122.460134299389)"
1000 Block of Chestnut  Street,San Francisco,CA,94109,06/04/2004,Russian Hill,"(37.8028649955598, -122.420650667916)"
800 Block of 42nd  Avenue,San Francisco,CA,94121,06/04/2004,Outer Richmond,"(37.7726678105677, -122.502536496738)"
1200 Block of Grove  Street,San Francisco,CA,94117,06/04/2004,Hayes Valley,"(37.7760858590776, -122.437164935534)"
2800 Block of Folsom  Street,San Francisco,CA,94110,06/03/2004,Mission,"(37.7517086693732, -122.41393694174)"
1100 Block of Treat  Avenue,San Francisco,CA,94110,06/03/2004,Mission,"(37.7517746672897, -122.412847894213)"
3000 Block of Webster  Street,San Francisco,CA,94123,06/02/2004,Marina,"(37.798471810118, -122.434014602699)"
2000 Block of Jackson  Street,San Francisco,CA,94109,06/02/2004,Pacific Heights,"(37.7931487455201, -122.428793236859)"
200 Block of Sagamore  Street,San Francisco,CA,94112,06/02/2004,Oceanview/Merced/Ingleside,"(37.7114349665896, -122.460534777502)"
100 Block of Ellert  Street,San Francisco,CA,94110,06/01/2004,Bernal Heights,"(37.7384112559398, -122.417199146545)"
1900 Block of Golden Gate  Avenue,San Francisco,CA,94117,06/01/2004,Lone Mountain/USF,"(37.7781401612103, -122.442675249733)"
200 Block of Eureka  Street,San Francisco,CA,94114,06/01/2004,Castro/Upper Market,"(37.7582958475687, -122.437966749334)"
2400 Block of 23rd  Street,San Francisco,CA,94110,05/28/2004,Mission,"(37.7543700439454, -122.403998490316)"
700 Block of Clementina  Street,San Francisco,CA,94103,05/28/2004,South of Market,"(37.7748529873147, -122.411439178562)"
700 Block of 25th  Avenue,San Francisco,CA,94121,05/26/2004,Outer Richmond,"(37.7753725575548, -122.484324208282)"
2700 Block of 35th   Avenue,San Francisco,CA,94116,05/26/2004,Sunset/Parkside,"(37.736059945125, -122.492331864969)"
0 Block of States  Street,San Francisco,CA,94114,05/21/2004,Castro/Upper Market,"(37.7635175550195, -122.439036580628)"
2400 Block of 27th  Avenue,San Francisco,CA,94116,05/20/2004,Sunset/Parkside,"(37.7417361560947, -122.484267013604)"
2600 Block of Folsom  Street,San Francisco,CA,94110,05/20/2004,Mission,"(37.7548949876034, -122.414379534928)"
2600 Block of Folsom  Street,San Francisco,CA,94110,05/20/2004,Mission,"(37.7548949876034, -122.414379534928)"
2600 Block of folsom  Street,San Francisco,CA,94110,05/20/2004,Mission,"(37.7548949876034, -122.414379534928)"
1400 Block of Jefferson  Street,San Francisco,CA,94123,05/19/2004,Marina,"(37.8055253918529, -122.436397538058)"
400 Block of 40th  Avenue,San Francisco,CA,94121,05/19/2004,Outer Richmond,"(37.7803167997424, -122.500804706314)"
0 Block of Commonwealth  Avenue,San Francisco,CA,94118,05/17/2004,Presidio Heights,"(37.7850386505534, -122.455857313604)"
100 Block of Corwin  Street,San Francisco,CA,94114,05/17/2004,Twin Peaks,"(37.75771511483, -122.440603340621)"
2600 Block of 19th  Street,San Francisco,CA,94110,05/14/2004,Mission,"(37.7606268241338, -122.408553681549)"
400 Block of Rolph  Street,San Francisco,CA,94112,05/12/2004,Excelsior,"(37.7123368696868, -122.43379615648)"
0 Block of Dearborn  Street,San Francisco,CA,94110,05/11/2004,Mission,"(37.7627209907074, -122.42309640287)"
800 Block of Douglas  Street,San Francisco,CA,94114,05/10/2004,Noe Valley,"(37.7498240275928, -122.438427399839)"
1400 Block of 28th  Avenue,San Francisco,CA,94122,05/10/2004,Sunset/Parkside,"(37.7603380935527, -122.486644850677)"
800 Block of Douglas  Street,San Francisco,CA,94114,05/10/2004,Noe Valley,"(37.7498240275928, -122.438427399839)"
300 Block of Park  Street,San Francisco,CA,94110,05/07/2004,Bernal Heights,"(37.7363278325224, -122.417998705417)"
200 Block of Farallones  Street,San Francisco,CA,94112,05/06/2004,Oceanview/Merced/Ingleside,"(37.7140973594802, -122.460812685664)"
1500 Block of 41st  Avenue,San Francisco,CA,94122,05/05/2004,Sunset/Parkside,"(37.7578582982278, -122.500439528291)"
100 Block of Ralston  Avenue,San Francisco,CA,94132,05/05/2004,Oceanview/Merced/Ingleside,"(37.7151766828714, -122.468976770774)"
900 Block of Hampshire  Street,San Francisco,CA,94110,05/03/2004,Mission,"(37.7569026636434, -122.407747149757)"
1300 Block of 6th  Avenue,San Francisco,CA,94122,05/03/2004,Inner Sunset,"(37.7632437600235, -122.463106078587)"
900 Block of Hampshire  Street,San Francisco,CA,94110,05/03/2004,Mission,"(37.7569026636434, -122.407747149757)"
400 Block of Jersey  Street,San Francisco,CA,94114,04/30/2004,Noe Valley,"(37.750482513244, -122.435119750704)"
0 Block of Seymour  Street,San Francisco,CA,94115,04/30/2004,Western Addition,"(37.7792900138797, -122.437869182896)"
0 Block of Sharon  Street,San Francisco,CA,94114,04/29/2004,Castro/Upper Market,"(37.7652477388796, -122.429917335172)"
0 Block of Sharon  Street,San Francisco,CA,94114,04/29/2004,Castro/Upper Market,"(37.7652477388796, -122.429917335172)"
2400 Block of 23rd  Street,San Francisco,CA,94110,04/29/2004,Mission,"(37.7543700439454, -122.403998490316)"
0 Block of Winfield  Street,San Francisco,CA,94110,04/28/2004,Bernal Heights,"(37.7445134946522, -122.4173657937)"
100 Block of Fillmore  Street,San Francisco,CA,94117,04/26/2004,Hayes Valley,"(37.7709500966587, -122.43014576214)"
2000 Block of Broadway  Street,San Francisco,CA,94115,04/22/2004,Pacific Heights,"(37.7948438280587, -122.430822603244)"
300 Block of Madrid  Street,San Francisco,CA,94112,04/21/2004,Excelsior,"(37.7239178661298, -122.43098387104)"
500 Block of 20th  Avenue,San Francisco,CA,94121,04/21/2004,Outer Richmond,"(37.7774804765988, -122.479104482898)"
2800 Block of Fulton  Street,San Francisco,CA,94118,04/20/2004,Inner Richmond,"(37.7738817367412, -122.46216273771)"
800 Block of Capp  Street,San Francisco,CA,94110,04/20/2004,Mission,"(37.7530999810331, -122.417500850902)"
1000 Block of Hampshire  Street,San Francisco,CA,94110,04/19/2004,Potrero Hill,"(37.7553117220992, -122.407456232747)"
2600 Block of Franklin  Street,San Francisco,CA,94123,04/19/2004,Marina,"(37.7988009215792, -122.425787869735)"
500 Block of Clayton  Street,San Francisco,CA,94117,04/19/2004,Haight Ashbury,"(37.770273091608, -122.448605047541)"
4200 Block of 18th  Street,San Francisco,CA,94114,04/19/2004,Castro/Upper Market,"(37.7608458178271, -122.436657685158)"
300 Block of Ellington  Avenue,San Francisco,CA,94112,04/14/2004,Outer Mission,"(37.7123493502341, -122.446458827877)"
200 Block of Faxon  Street,San Francisco,CA,94112,04/13/2004,Oceanview/Merced/Ingleside,"(37.719126034159, -122.460144284808)"
0 Block of Sycamore  Street,San Francisco,CA,94110,04/13/2004,Mission,"(37.7627003582034, -122.420562762663)"
0 Block of Silliman  Street,San Francisco,CA,94134,04/10/2004,Portola,"(37.731158449438, -122.405607538558)"
