Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Octavia  Street,San Francisco,CA,94102,09/16/1998,Hayes Valley,"(37.7731304182296, -122.42402552084)"
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
,San Francisco,CA,,09/16/1998,,
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Varennes  Street,San Francisco,CA,94133,09/16/1998,North Beach,"(37.8011968169242, -122.406962670251)"
100 Block of Octavia  Street,San Francisco,CA,94102,09/16/1998,Hayes Valley,"(37.7731304182296, -122.42402552084)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
1700 Block of Grant  Avenue,San Francisco,CA,94133,09/15/1998,North Beach,"(37.8029826272631, -122.407983637518)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
1700 Block of Grant  Avenue,San Francisco,CA,94133,09/15/1998,North Beach,"(37.8029826272631, -122.407983637518)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cabridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
500 Block of Cambridge  Street,San Francisco,CA,94134,09/15/1998,Portola,"(37.7246356969212, -122.4175920212)"
1500 Block of Grant  Avenue,San Francisco,CA,94133,09/11/1998,North Beach,"(37.8012654564284, -122.407639154622)"
800 Block of Guerrero  Street,San Francisco,CA,94110,08/27/1998,Mission,"(37.7579622839983, -122.423559852269)"
900 Block of Greenwich  Street,San Francisco,CA,94133,08/26/1998,Russian Hill,"(37.8015015067389, -122.415530627366)"
900 Block of Greenwich,San Francisco,CA,94133,08/26/1998,Russian Hill,"(37.8015015067389, -122.415530627366)"
900 Block of Greenwich  Street,San Francisco,CA,94133,08/26/1998,Russian Hill,"(37.8015015067389, -122.415530627366)"
1400 Block of Montgomery  Street,San Francisco,CA,94133,08/21/1998,North Beach,"(37.8024151919384, -122.404830186756)"
1400 Block of Montgomery  Street,San Francisco,CA,94133,08/21/1998,North Beach,"(37.8024151919384, -122.404830186756)"
1400 Block of Montgomery  Street,San Francisco,CA,94133,08/21/1998,North Beach,"(37.8024151919384, -122.404830186756)"
140300 Block of Montgomery  Street,San Francisco,CA,94133,08/21/1998,North Beach,"(37.8024151919384, -122.404830186756)"
300 Block of Guerrero  Street,San Francisco,CA,94103,08/17/1998,Mission,"(37.7656013079602, -122.424063077234)"
1400 Block of 21st  Avenue,San Francisco,CA,94122,07/20/1998,Sunset/Parkside,"(37.7606686218259, -122.479139843008)"
4100 Block of Anza  Street,San Francisco,CA,94121,07/02/1998,Outer Richmond,"(37.7778531849795, -122.492635285402)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/22/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/15/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/15/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/10/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washinton  Street,San Francisco,CA,,04/10/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/10/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/10/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2300 Block of Washington  Street,San Francisco,CA,94115,04/10/1998,Pacific Heights,"(37.7919582937779, -122.431926690478)"
2500 Block of 22nd  Avenue,San Francisco,CA,94116,10/09/1997,Sunset/Parkside,"(37.7401099836532, -122.478778432367)"
1200 Block of Lombard  Street,San Francisco,CA,,09/18/1997,Russian Hill,"(37.8016039467203, -122.422069171932)"
1200 Block of Lombard  Street,San Francisco,CA,,09/18/1997,Russian Hill,"(37.8016039467203, -122.422069171932)"
1200 Block of Lombard  Street,San Francisco,CA,,09/18/1997,Russian Hill,"(37.8016039467203, -122.422069171932)"
100 Block of SHOTWELL  Street,SAN FRANCISCO,CA,,05/22/1997,Mission,"(37.7660561687436, -122.416537007549)"
100 Block of SHOTWELL  Street,SAN FRANCISCO,CA,,05/22/1997,Mission,"(37.7660561687436, -122.416537007549)"
